X,Y,fid,full_id,osm_id,osm_type,building,shelter_type,bin,bench,library,cuisine,image,building:type,addr:street,addr:city,school,height,building:levels,rooms,internet_access:fee,leisure,tourism,smoking,internet_access,type,opening_hours,name,atm,amenity,AREA,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,x,y
72.9900702,33.6466028,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,30,0,0,30,0.001507473,289.5559974,8125217.448,3981447.553
72.9900407,33.6465894,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,31,0,0,31,0.001539874,279.3215921,8125214.164,3981445.762
72.9900192,33.6466095,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,32,0,0,32,0.001569306,274.5070887,8125211.77,3981448.449
72.9899763,33.6465805,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,33,0,0,33,0.001621089,233.085562,8125206.995,3981444.571
72.9899602,33.6465671,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,34,0,0,34,0.001642036,261.3638828,8125205.202,3981442.78
72.9899334,33.6465782,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,35,0,0,35,0.001671043,247.1597,8125202.219,3981444.264
72.9898932,33.6464778,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,36,0,0,36,0.001779192,155.5000466,8125197.744,3981430.838
72.9899254,33.6464666,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,37,0,0,37,0.001813285,155.5638536,8125201.329,3981429.341
72.98992,33.6464532,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,38,0,0,38,0.001827732,181.2622198,8125200.727,3981427.549
72.9899334,33.6464152,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,39,0,0,39,0.001868025,138.3988536,8125202.219,3981422.467
72.9899468,33.6464086,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,40,0,0,40,0.001882962,140.2479324,8125203.711,3981421.585
72.9899575,33.6463706,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,41,0,0,41,0.00192244,120.8377888,8125204.902,3981416.503
72.9900273,33.6463862,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,42,0,0,42,0.001993962,113.2307654,8125212.672,3981418.589
72.9900487,33.6463505,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,43,0,0,43,0.002035585,132.2586404,8125215.054,3981413.816
72.9900863,33.6463326,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,44,0,0,44,0.002077228,160.7631304,8125219.24,3981411.422
72.9900568,33.6462723,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,45,0,0,45,0.002144357,234.1438924,8125215.956,3981403.359
72.9900246,33.6462679,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,46,0,0,46,0.002176857,243.6094769,8125212.371,3981402.77
72.9899978,33.6462411,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,47,0,0,47,0.002214758,192.10369,8125209.388,3981399.186
72.9900139,33.6461987,6,w208966900,208966900,way,yes,,,,,,,,,,,,,,,,,,,,,Student Center and Concordia 1,,public_building,1255.513,48,0,0,48,0.002260111,134.193194,8125211.18,3981393.517
72.9893358,33.6480808,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,0,0,0,0,0,13.6116082,8125135.695,3981645.196
72.9894646,33.6481433,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,1,0,0,1,0.000143163,104.408299,8125150.033,3981653.554
72.9895531,33.6480183,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,2,0,0,2,0.000296321,104.6291539,8125159.884,3981636.838
72.9897408,33.6481076,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,3,0,0,3,0.000504181,102.0837254,8125180.779,3981648.78
72.9897864,33.648054,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,4,0,0,4,0.000574553,102.1644978,8125185.855,3981641.612
72.9898857,33.6481009,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,5,0,0,5,0.000684372,103.4386629,8125196.909,3981647.884
72.9900037,33.647949,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,6,0,0,6,0.00087672,102.7969641,8125210.045,3981627.571
72.9900439,33.6479691,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,7,0,0,7,0.000921665,102.8181628,8125214.52,3981630.259
72.9900681,33.6479379,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,8,0,0,8,0.00096115,191.2139023,8125217.214,3981626.087
72.9900251,33.6479133,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,9,0,0,9,0.001010689,191.0914247,8125212.427,3981622.797
72.99006,33.6478687,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,10,0,0,10,0.001067321,192.062297,8125216.312,3981616.833
72.9899795,33.6478262,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,11,0,0,11,0.001158351,192.3337265,8125207.351,3981611.15
72.9899983,33.6478017,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,12,0,0,12,0.001189233,193.9243479,8125209.444,3981607.874
72.9898669,33.6477414,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,13,0,0,13,0.001333809,203.817889,8125194.816,3981599.81
72.9898776,33.6477079,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,14,0,0,14,0.001368976,171.1431814,8125196.007,3981595.33
72.9898776,33.6476565,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,15,0,0,15,0.001420376,207.4654625,8125196.007,3981588.457
72.9898427,33.647632,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,16,0,0,16,0.001463017,270.6900501,8125192.122,3981585.181
72.9898186,33.6476498,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,17,0,0,17,0.001492978,276.5680348,8125189.44,3981587.561
72.9897462,33.6476186,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,18,0,0,18,0.001571814,264.5776994,8125181.38,3981583.389
72.9896657,33.6476364,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,19,0,0,19,0.001654259,281.4884947,8125172.419,3981585.769
72.9895692,33.6476543,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,20,0,0,20,0.001752405,275.9253163,8125161.677,3981588.163
72.9894753,33.6476565,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,21,0,0,21,0.001846331,296.3237968,8125151.224,3981588.457
72.989427,33.6477168,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,22,0,0,22,0.00192359,293.5202177,8125145.847,3981596.521
72.9893975,33.6477146,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,23,0,0,23,0.001953172,292.1221765,8125142.563,3981596.226
72.98936,33.647757,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,24,0,0,24,0.002009776,281.8633505,8125138.389,3981601.896
72.9892634,33.6477124,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,25,0,0,25,0.002116175,281.8070878,8125127.635,3981595.932
72.9891802,33.6478061,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,26,0,0,26,0.002241482,353.3232868,8125118.373,3981608.462
72.989191,33.6478262,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,27,0,0,27,0.0022643,44.88446537,8125119.576,3981611.15
72.9894297,33.6479557,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,28,0,0,28,0.002535865,12.31365996,8125146.147,3981628.467
72.9893358,33.6480808,7,w208967558,208967558,way,university,,,,,,,,,,,,,,,,,,,,,IESE(Institute of Environmental Engineering),,,2815.865,29,0,0,29,0.002692285,13.6116082,8125135.695,3981645.196
72.987597,33.6442096,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,0,0,0,0,0,21.11678117,8124942.132,3981127.535
72.9876024,33.6442342,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,1,0,0,1,2.51857E-05,331.8792426,8124942.733,3981130.824
72.9875112,33.6442699,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,2,0,0,2,0.000123124,341.1878968,8124932.581,3981135.598
72.9875407,33.644319,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,3,0,0,3,0.000180405,70.7770553,8124935.865,3981142.164
72.9876775,33.6442677,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,4,0,0,4,0.000326507,69.59142704,8124951.093,3981135.304
72.9877043,33.6443168,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,5,0,0,5,0.000382445,69.51416889,8124954.077,3981141.87
72.9878304,33.6442699,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,6,0,0,6,0.000516984,162.0457982,8124968.114,3981135.598
72.987817,33.6442498,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,7,0,0,7,0.000541142,160.9165949,8124966.623,3981132.91
72.9879055,33.6442208,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,8,0,0,8,0.000634272,157.6816849,8124976.474,3981129.033
72.9878894,33.6441895,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,9,0,0,9,0.00066947,159.9074193,8124974.682,3981124.847
72.9879377,33.6441694,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,10,0,0,10,0.000721785,72.89909836,8124980.059,3981122.159
72.9879538,33.644194,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,11,0,0,11,0.000751185,71.82741328,8124981.851,3981125.449
72.9880557,33.644156,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,12,0,0,12,0.00085994,161.9518664,8124993.195,3981120.368
72.9879967,33.6440667,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,13,0,0,13,0.00096697,253.8768957,8124986.627,3981108.427
72.9879028,33.6441091,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,14,0,0,14,0.001069999,296.9372351,8124976.174,3981114.096
72.9878776,33.6441234,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,15,0,0,15,0.001098974,252.6909529,8124973.369,3981116.008
72.9878599,33.6440868,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,16,0,0,16,0.001139629,248.1823802,8124971.398,3981111.114
72.9878063,33.6441069,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,17,0,0,17,0.001196874,253.9720538,8124965.431,3981113.802
72.9877875,33.6440823,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,18,0,0,18,0.001227835,253.2112484,8124963.339,3981110.513
72.9875675,33.6441582,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,19,0,0,19,0.00146056,339.4436199,8124938.848,3981120.662
72.987597,33.6442096,8,w208969441,208969441,way,university,,,,,,,,,,,,,,,,,,,,,IAEC,,,696.631,20,0,0,20,0.001519824,21.11678117,8124942.132,3981127.535
72.9914519,33.6448272,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,0,0,0,0,0,293.6592501,8125371.258,3981210.12
72.9909557,33.6446798,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,1,0,0,1,0.00051763,208.0407543,8125316.021,3981190.409
72.9910067,33.6445168,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,2,0,0,2,0.000688423,191.0772769,8125321.698,3981168.613
72.9909477,33.6444453,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,3,0,0,3,0.000781122,170.1335647,8125315.13,3981159.052
72.9909852,33.644423,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,4,0,0,4,0.000824752,166.3619388,8125319.305,3981156.07
72.9909531,33.6443716,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,5,0,0,5,0.000885352,177.479018,8125315.732,3981149.197
72.9910627,33.6442263,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,6,0,0,6,0.001067353,176.0489944,8125327.932,3981129.768
72.9909784,33.644075,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,7,0,0,7,0.001240553,211.4835345,8125318.548,3981109.537
72.9909084,33.6439706,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,8,0,0,8,0.001366248,246.9164103,8125310.756,3981095.576
72.9908505,33.6439808,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,9,0,0,9,0.00142504,245.9018463,8125304.31,3981096.94
72.9908206,33.6439326,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,10,0,0,10,0.00148176,248.5515532,8125300.982,3981090.495
72.9907383,33.6439551,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,11,0,0,11,0.001567081,246.0821888,8125291.82,3981093.504
72.9907008,33.6438811,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,12,0,0,12,0.00165004,206.4481336,8125287.646,3981083.609
72.9906863,33.6438514,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,13,0,0,13,0.001683091,177.4097161,8125286.032,3981079.637
72.9907012,33.6438268,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,14,0,0,14,0.001711851,179.4888338,8125287.69,3981076.348
72.9906848,33.6437986,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,15,0,0,15,0.001744473,151.9032366,8125285.865,3981072.577
72.9909799,33.6437799,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,16,0,0,16,0.002040165,107.2916447,8125318.715,3981070.076
72.9913775,33.6435414,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,17,0,0,17,0.002503812,103.5275409,8125362.976,3981038.185
72.9915197,33.6435511,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,18,0,0,18,0.002646342,32.23077062,8125378.805,3981039.482
72.9914746,33.6436648,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,19,0,0,19,0.00276866,17.08844407,8125373.785,3981054.686
72.9915619,33.6437241,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,20,0,0,20,0.002874196,350.6670394,8125383.503,3981062.615
72.9914654,33.6437509,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,21,0,0,21,0.002974348,338.5625285,8125372.761,3981066.199
72.9915217,33.6438424,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,22,0,0,22,0.003081781,32.1085108,8125379.028,3981078.434
72.9915384,33.6438685,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,23,0,0,23,0.003112767,40.10542928,8125380.887,3981081.924
72.9916248,33.6439474,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,24,0,0,24,0.003229772,52.64257969,8125390.505,3981092.474
72.9917935,33.6440541,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,25,0,0,25,0.003429383,77.27550297,8125409.285,3981106.742
72.9918691,33.644045,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,26,0,0,26,0.003505529,103.6811137,8125417.7,3981105.525
72.9920657,33.6439715,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,27,0,0,27,0.003715419,94.50667564,8125439.586,3981095.697
72.9922542,33.6440098,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,28,0,0,28,0.00390777,26.02813116,8125460.569,3981100.818
72.992147,33.6442252,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,29,0,0,29,0.004148372,302.0898304,8125448.636,3981129.621
72.9918328,33.6442287,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,30,0,0,30,0.004462591,331.1921553,8125413.659,3981130.089
72.9918784,33.6443024,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,31,0,0,31,0.004549258,344.1555738,8125418.736,3981139.944
72.991798,33.6443426,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,32,0,0,32,0.004639147,345.3323665,8125409.785,3981145.319
72.9918328,33.644394,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,33,0,0,33,0.00470122,73.59516283,8125413.659,3981152.193
72.9919482,33.6443448,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,34,0,0,34,0.00482667,80.06976692,8125426.506,3981145.614
72.9920394,33.6444297,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,35,0,0,35,0.004951272,3.424933034,8125436.658,3981156.966
72.9919696,33.6445123,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,36,0,0,36,0.005059414,303.2946359,8125428.888,3981168.011
72.9919401,33.6445212,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,37,0,0,37,0.005090227,248.8917408,8125425.604,3981169.202
72.991924,33.6444944,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,38,0,0,38,0.005121492,249.3163538,8125423.812,3981165.618
72.9918677,33.6445123,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,39,0,0,39,0.005180569,247.1728165,8125417.544,3981168.011
72.9918194,33.6444163,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,40,0,0,40,0.005288034,260.8540558,8125412.168,3981155.175
72.9917658,33.6444699,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,41,0,0,41,0.005363836,359.6343021,8125406.201,3981162.342
72.9918006,33.6445056,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,42,0,0,42,0.005413691,346.0716359,8125410.075,3981167.116
72.9917175,33.6445324,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,43,0,0,43,0.005501006,266.7226738,8125400.824,3981170.699
72.9916585,33.6445056,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,44,0,0,44,0.005565807,275.1375427,8125394.256,3981167.116
72.9916263,33.6445279,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,45,0,0,45,0.005604975,265.6347371,8125390.672,3981170.097
72.9916075,33.6445101,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,46,0,0,46,0.005630865,280.2140117,8125388.579,3981167.717
72.9914519,33.6448272,9,w209141279,209141279,way,university,,,,,,,,,,,,,,,,,,,,,NUST Business School,,,9519.034,47,0,0,47,0.005984084,293.6592501,8125371.258,3981210.12
72.9929046,33.6426784,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,0,0,0,0,0,220.1246713,8125532.972,3980922.788
72.9928939,33.6425712,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,1,0,0,1,0.000107733,193.7507094,8125531.78,3980908.453
72.9928671,33.6425042,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,2,0,0,2,0.000179894,206.3997374,8125528.797,3980899.494
72.9928376,33.6424551,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,3,0,0,3,0.000237174,211.531764,8125525.513,3980892.929
72.9928054,33.6424037,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,4,0,0,4,0.000297828,215.6869639,8125521.929,3980886.056
72.9927652,33.6423546,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,5,0,0,5,0.000361285,224.7864432,8125517.454,3980879.491
72.9927249,33.6423211,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,6,0,0,6,0.000413691,229.0050363,8125512.967,3980875.011
72.9926954,33.6422943,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,7,0,0,7,0.000453546,173.3396254,8125509.684,3980871.428
72.9927115,33.6422854,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,8,0,0,8,0.000471943,173.3396254,8125511.476,3980870.238
72.992682,33.6422586,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,9,0,0,9,0.000511798,181.6974338,8125508.192,3980866.654
72.9927169,33.6422229,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,10,0,0,10,0.000561723,171.4697458,8125512.077,3980861.88
72.9927088,33.6422072,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,11,0,0,11,0.00057939,168.4878649,8125511.175,3980859.781
72.9927464,33.642176,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,12,0,0,12,0.000628249,93.87599524,8125515.361,3980855.609
72.9927679,33.6421894,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,13,0,0,13,0.000653583,100.6239435,8125517.754,3980857.401
72.9927947,33.6421536,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,14,0,0,14,0.000698303,94.75496849,8125520.738,3980852.614
72.9928322,33.6421894,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,15,0,0,15,0.000750148,85.03398079,8125524.912,3980857.401
72.992859,33.6421715,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,16,0,0,16,0.000782376,88.63507051,8125527.895,3980855.007
72.9929073,33.6422072,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,17,0,0,17,0.000842437,47.75014439,8125533.272,3980859.781
72.9929395,33.642243,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,18,0,0,18,0.000890588,40.36686344,8125536.857,3980864.568
72.9929717,33.6422831,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,19,0,0,19,0.000942016,38.75107127,8125540.441,3980869.93
72.9929932,33.6423099,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,20,0,0,20,0.000976374,67.71502261,8125542.835,3980873.514
72.9930307,33.6423055,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,21,0,0,21,0.001014131,84.52437937,8125547.009,3980872.925
72.9930656,33.6423166,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,22,0,0,22,0.001050754,69.03708183,8125550.894,3980874.409
72.9931004,33.6423323,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,23,0,0,23,0.001088932,49.33593947,8125554.768,3980876.509
72.9931192,33.6423613,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,24,0,0,24,0.001123492,21.37145225,8125556.861,3980880.386
72.9931246,33.6423926,10,w209141896,209141896,way,university,,,,,,,,,,,,,,,,,,,,,Head Quarters,,,1453.789,25,0,0,25,0.001155255,4.89426845,8125557.462,3980884.572
